"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2015"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE213","Arr. Turnhout","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","819211.12"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE221","Arr. Hasselt","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3268454.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE222","Arr. Maaseik","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","337366.37"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE223","Arr. Tongeren","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","118376.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE231","Arr. Aalst","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1826277.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE232","Arr. Dendermonde","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","350547.46"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE233","Arr. Eeklo","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","716957.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE234","Arr. Gent","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","7253172.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE235","Arr. Oudenaarde","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","101994.67"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE236","Arr. Sint-Niklaas","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","943190.93"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE241","Arr. Halle-Vilvoorde","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1253593.37"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE242","Arr. Leuven","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","9198041.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE251","Arr. Brugge","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","232857.68"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE252","Arr. Diksmuide","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","504696.25"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE253","Arr. Ieper","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","106979.7"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE254","Arr. Kortrijk","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1261397.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE255","Arr. Oostende","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","76285.31"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE256","Arr. Roeselare","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","298025.46"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE257","Arr. Tielt","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","4175366.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE258","Arr. Veurne","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","177172.53"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE310","Arr. Nivelles","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1487451.87"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE321","Arr. Ath","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","78929.22"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE322","Arr. Charleroi","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1080660.12"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE323","Arr. Mons","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","205804.15"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE324","Arr. Mouscron","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","119450.32"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE325","Arr. Soignies","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","235229.4"
