"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2009"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA02A","Bosnian Podrinje","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA031","Banja Luka","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1227612.12"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA032","Doboj","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","938479.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA033","Bijeljina","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA034","Vlasenica","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA035","Istocno Sarajevo","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA036","Foca","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA037","Trebinje","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","151.04"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE100","Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","49136812.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE211","Arr. Antwerpen","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","15762126.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE212","Arr. Mechelen","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3272324.5"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE213","Arr. Turnhout","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","396014.37"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE221","Arr. Hasselt","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3237542.5"
